isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,dominant_color,category_group
9781595329141,1595329145,Dragon Head,,Minetaro Mochizuki,Comics & Graphic Novels,http://books.google.com/books/content?id=HOsfMiDATbEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"With the medicine to cure Teru in hand, Ako and Nimura struggle to return to their ailing friend. Standing in their way is a whole town bent on killing them as well as the strange young man with the scar on his head. Will they be able to save Teru before its too late? Older teens.",2006.0,3.69,220.0,794.0,"rgb(83, 62, 52)",Fiction
9781595820129,1595820124,Vampire Hunter D Volume 1,,Hideyuki Kikuchi;Yoshitaka Amano;Kevin Leahy,Comics & Graphic Novels,http://books.google.com/books/content?id=6GswxgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"12,090 A.D. It is a dark time for the world. Humanity is just crawling out from under three hundred years of domination by the race of vampires known as the Nobility. The war against the vampires has taken its toll; cities lie in ruin, the countryside is fragmented into small villages and fiefdoms that still struggle against nightly raids by the fallen vampires-and the remnants of their genetically manufactured demons and werewolves. Every village wants a Hunter-one of the warriors who have pledged their laser guns and their swords to the eradication of the Nobility. But some Hunters are better than others, and some bring their own kind of danger with them... From creator Hideyuki Kikuchi, one of Japan's leading horror authors with illustrations by renowned Japanese artist, Yoshitaka Amano, best known for his illustrations in Neil Gaiman's Sandman: The Dream Hunters and the Final Fantasy games.",2005.0,3.98,238.0,3782.0,"rgb(240, 236, 223)",Fiction
9781595820143,1595820140,Vampire Hunter D Volume 2: Raiser of Gales,,Hideyuki Kikuchi;Yoshitaka Amano;Kevin Leahy,Comics & Graphic Novels,,"The adventures of Vampire Hunter D continue! Vampires: murderous creatures in the shape of humans, they stalk the night feeding on the blood of innocents. Seemingly immortal, they can be destroyed only by the use of a stake through the heart, severing of their heads, or exposure to sunlight. By the year 12, 090 A.D. vampires have ruled the Earth for almost 300 years, and it is only these weaknesses that have kept these foul monsters from totally overrunning the world. But what happens when those rules no longer apply? The village of Tsepesh sits in the eternal shadow of an abandoned castle, a onetime stronghold of the Nobility, the vampire lords who rule the devastated wasteland of the future. Ten years ago four children disappeared while playing near the castle, only to mysteriously reappear a month later. Now vampires have begun to hunt in the daylight. Are the two events connected? The villagers turn to the vampire hunter known only as D, but as he follows the children, now adults, the answers he finds may be more terrifying than anything he could ever imagine. FOR MATURE READERS",2005.0,3.87,250.0,1733.0,"rgb(240,240,240)",Fiction
9781595820310,1595820310,Vampire Hunter D Volume 3: Demon Deathase,,Hideyuki Kikuchi;Yoshitaka Amano;Kevin Leahy,Comics & Graphic Novels,http://books.google.com/books/content?id=ShQvxgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The novel that was the basis for the hit motion picture Vampire Hunter D: Bloodlustis available in English for the first time! The third volume of the popular Japanese series Vampire Hunter D comes to America in Vampire Hunter D: Demon Deathchase. The vampire hunter known only as D has been hired by a wealthy, dying man to find his daughter, who was kidnapped by the powerful vampire Lord Meierlink. Though humans speak well of Meierlink, the price on his head is too high for D to ignore and he sets out to save her before she can be turned into an undead creature of the night. In the nightmare world of 12090 A.D., finding Meierlink before he reaches the spaceport in the Clayborn States and gets off the planet will be hard enough, but D has more than just Meierlink to worry about. The dying man is taking no chances, and has also enlisted the Marcus family, a renegade clan of four brothers and a sister who don't care who they kill as long as they get paid. Beautiful illustrations by Yoshitaka Amano complement the post-apocalyptic plot, filled with chilling twists. FOR MATURE READERS",2005.0,4.02,211.0,1478.0,"rgb(203, 194, 210)",Fiction
9781595820617,1595820612,Coffin,The Art of Vampire Hunter D,Yoshitaka Amano;Robert Simpson,Art,http://books.google.com/books/content?id=OnkwAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"For over 20 years, the character Vampire Hunter D has haunted the imaginations of people around the world, its image forever etched in the mind's eye through the dazzling artwork of Yoshitaka Amano. As the original novels appear in English for the first time, American readers are clamoring for a more extensive look at this singular creation. Coffin obliges. This gorgeous retrospective embraces the full scope of Amano's work with the character: in the novels, as inspiration for the animators of the two theatrical films, rare paintings, and illustrations created for release as limited edition prints. In addition to the breathtaking artwork, Coffin features an original Vampire Hunter D short story by creator Hideyuki Kikuchi, available nowhere else.",2006.0,4.58,199.0,588.0,"rgb(222, 7, 7)",Arts & Leisure Time
9781595820631,1595820639,Tale of Genji,,Yoshitaka Amano,Art,http://books.google.com/books/content?id=1tgAwQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Yoshitaka Amano has been praised around the world for his lush watercolors and evocative work dealing with myth and legend. In The Tale of Genji Mr. Amano brings his considerable talent to retelling one of the most famous of Japanese myths: written by Murasaki Shikibu shortly after 1000 AD and considered by most scholars to be the first novel ever written, The Tale of Genji is the story of the romantic adventures of Genji, the amazingly handsome prince and his many romantic conquests. Told through stunning paintings, Mr. Amano brings this classic story to life for a new generation. • As one of the most respected stories of all time, The Tale of Genji holds a worldwide place of honor among lovers of myth and legend.",2006.0,4.06,81.0,462.0,"rgb(116, 90, 79)",Arts & Leisure Time
9781595820938,1595820930,Vampire Hunter D Volume 4: Tale of the Dead Town,,Hideyuki Kikuchi;Yoshitaka Amano;Kevin Leahy,Comics & Graphic Novels,http://books.google.com/books/content?id=_3k1zQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When a floating city becomes the target of a rash of vampire attacks, only one man can restore the oasis. ""The City,"" a tiny metropolis of a few hundred sheltered citizens floating serenely on a seemingly random course a few feet above the ground, has long been thought safe from the predation of marauding monsters. It seemed like a paradise. A paradise shattered when an invasion of apparent vampires threatens the small haven. While the Vampire Hunter known only as ""D"" struggles to exterminate the scourge, a former denizen of the city, the attractive Raleigh Knight, and the brash John M. Brassalli Pluto VIII seize control of the city lurching it onto a new and deadly course. D's travails are just beginning. * The Vampire Hunter D films are two of the most-popular Japanese anime films released in the United States consistently ranking among the top DVDs sold on amazon.com! FOR MATURE READERS",2006.0,3.92,205.0,1137.0,"rgb(44, 42, 35)",Fiction
9781595820945,1595820949,Vampire Hunter D Volume 5: The Stuff of Dreams,,Hideyuki Kikuchi;Yoshitaka Amano;Kevin Leahy,Comics & Graphic Novels,http://books.google.com/books/content?id=CtHmAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In a world where even the smallest and most remote village is being terrorized by the monsters that stalk the night, there is a hamlet, prosperous and peaceful, where mortals and vampires have lived in harmony for years. It is there that seventeen-year-old Sheavil Schmidt has slept, neither waking nor aging, for thirty years since first receiving the vampire's immortal kiss. The mysterious Vampire Hunter D is lured to the tranquil oasis by recurrent dreams of the beautiful, undying girl bathed in an eerie blue light and dancing in a ghostly chateau. * Over 100,000 copies of the Vampire Hunter D novels have been sold. * The Stuff of Dreams is volume 5 in a seventeen volume series. FOR MATURE READERS",2006.0,3.99,208.0,1064.0,"rgb(235, 223, 218)",Fiction
9781595821065,1595821066,Vampire Hunter D Volume 6: Pilgrimage of the Sacred,,Hideyuki Kikuchi;Yoshitaka Amano,Comics & Graphic Novels,http://books.google.com/books/content?id=sohKtgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Granny Viper is a ""people finder,"" a searcher for lost souls along the roads of a forbidding wasteland. Her latest mission: the safe return of a young woman named Tae, kidnapped eight years ago by vampire Nobility and held in Castle Gradinia on the Frontier's far border. But rescuing Tae is only half the battle--Viper knows she and the girl can't cross the formidable expanse to the town of Barnabas alone. After making the fatal mistake of hiring the mercenary Bullow Brothers to help her, Granny turns to the legendary Vampire Hunter D for salvation. As they traverse the bleak desert between the Inner and Outer Frontier, the two women and D find themselves in a race for their lives. And they soon discover how cruel the desert is--and how very ruthless the Bullow Brothers are . . . * Features six illustrations by the renowned Yoshitaka Amano, illustrator of Neil Gaiman's Sandman: The Dream Hunters.",2006.0,4.11,208.0,822.0,"rgb(105, 85, 56)",Fiction
9781595821072,1595821074,"Vampire Hunter D Volume 7: Mysterious Journey to the North Sea, Part 1",,Hideyuki Kikuchi;Yoshitaka Amano,Comics & Graphic Novels,http://books.google.com/books/content?id=BEJwAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A girl's dying wish sends D on an impossible quest in this riveting prose novel. Even a reluctant hero can't refuse the last request of a beautiful woman. On her deathbed, the mortally wounded woman gives him a strange gem and asks him to deliver the priceless stone to her sister, far off in a North Sea fishing village. D's journey is made ever more perilous by a series of scoundrels and rogues hired by the girl's murderer. They'll stop at nothing to claim the jewel. Will they catch him? Hideyuki Kikuchi's crackling narrative and Yoshitaka Amano's imaginative artwork make this a must-read entry in the series.",2007.0,4.27,209.0,1042.0,"rgb(190, 190, 190)",Fiction
9781596060241,1596060247,Inside Job,,Connie Willis,Fiction,http://books.google.com/books/content?id=3ZwmAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Inside Job is a tale of spiritualists, seances, skeptics, and a love that just might be able to rise about it all.",2005.0,3.66,99.0,1398.0,"rgb(99, 70, 77)",Fiction
9781596432949,1596432942,Side Effects,,Amy Goldman Koss,Juvenile Fiction,http://books.google.com/books/content?id=iqXgZE0yfDgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Everything changes for Isabelle, not quite fifteen, when she is diagnosed with lymphoma--but eventually she survives and even thrives.",2006.0,3.87,144.0,889.0,"rgb(153, 123, 78)",Fiction
9781596792371,159679237X,A Christmas Carol,,Charles Dickens,Juvenile Fiction,http://books.google.com/books/content?id=A8D33OzY0U4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,A miser learns the true meaning of Christmas when three ghostly visitors review his past and foretell his future.,2005.0,4.34,238.0,431.0,"rgb(190, 170, 162)",Fiction
9781596792500,1596792507,Sherlock Holmes and the Case of the Hound of the Baskervilles,,Arthur Conan Doyle;Malvina G. Vogel,Juvenile Fiction,http://books.google.com/books/content?id=EWgWPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Sherlock Holmes and Dr. Watson travel to the bleak wastes of Dartmoor to solve the mystery surrounding the late Sir Charles Baskerville and a ghostly hound.,2005.0,4.51,237.0,28.0,"rgb(138, 129, 112)",Fiction
9781596871328,1596871326,Roger Zelazny's To Rule in Amber,,John Gregory Betancourt,Fiction,http://books.google.com/books/content?id=H_BukgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"As Oberon takes up the reins of leadership to build a new empire on the foundations of that laid by his father, he confronts a host of challenges as he deals with old and new enemies, political intrigue, power-mad siblings, assassins, a mad father, and the King of Chaos. Reprint.",2005.0,3.75,310.0,730.0,"rgb(25, 20, 55)",Fiction
9781597221283,1597221287,Undead and Unappreciated,,MaryJanice Davidson,Fiction,http://books.google.com/books/content?id=W09SPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The newly crowned queen of the undead, fashion-savvy Betsy Taylor continues her reluctant reign while trying to uncover the truth about some troublesome family secrets.",2005.0,3.88,279.0,67.0,"rgb(234, 49, 103)",Fiction
9781597800440,1597800449,The Algebraist,,Iain M. Banks,Fiction,http://books.google.com/books/content?id=Mxg4vgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"It is 4034 AD. Humanity has made it to the stars. Fassin Taak, a Slow Seer at the Court of the Nasqueron Dwellers, will be fortunate if he makes it to the end of the year. The Nasqueron Dwellers inhabit a gas giant on the outskirts of the galaxy, in a system awaiting its wormhole connection to the rest of civilization. In the meantime, they are dismissed as decadents living in a state of highly developed barbarism, hoarding data without order, hunting their own young and fighting pointless formal wars. Seconded to a military-religious order he's barely heard of — part of the baroque hierarchy of the Mercatoria, the latest galactic hegemony — Fassin Taak has to travel again amongst the Dwellers. He is in search of a secret hidden for half a billion years. But with each day that passes a war draws closer — a war that threatens to overwhelm everything and everyone he's ever known. Skyhorse Publishing, under our Night Shade and Talos imprints, is proud to publish a broad range of titles for readers interested in science fiction (space opera, time travel, hard SF, alien invasion, near-future dystopia), fantasy (grimdark, sword and sorcery, contemporary urban fantasy, steampunk, alternative history), and horror (zombies, vampires, and the occult and supernatural), and much more. While not every title we publish becomes a New York Times bestseller, a national bestseller, or a Hugo or Nebula award-winner, we are committed to publishing quality books from a diverse group of authors.",2006.0,4.01,434.0,14737.0,"rgb(56, 58, 60)",Fiction
9781597818704,1597818704,Marilyn Manson,The Lonely Watchman,Richard D. Nelson,Religion,http://books.google.com/books/content?id=widCESlfeN4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""There are many Christian haters this I know, for the rockstars tell me so!"" This book is a call for anti-Christians everywhere to a more open-minded response to thoughtful Christian engagement.",2006.0,4.0,224.0,3.0,"rgb(51, 42, 43)",Non-Fiction
9781598160109,1598160109,LOVE MODE Volume 1: (Yaoi),,Yuki Shimizu,Comics & Graphic Novels,http://books.google.com/books/content?id=nuwqxwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Follows couples and characters who visit the Blue Boy, an exclusive male dating club.",2005.0,3.92,192.0,1401.0,"rgb(231, 232, 215)",Fiction
9781598160116,1598160117,LOVE MODE Volume 2: (Yaoi),,Yuki Shimizu,Comics & Graphic Novels,http://books.google.com/books/content?id=BHatAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Follows couples and characters who visit the Blue Boy, an exclusive male dating club.",2006.0,4.24,204.0,742.0,"rgb(50, 37, 39)",Fiction
9781598160147,1598160141,LOVE MODE Volume 5: (Yaoi),,Yuki Shimizu,Comics & Graphic Novels,http://books.google.com/books/content?id=HYDIAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Follows couples and characters who visit the Blue Boy, an exclusive male dating club.",2007.0,4.32,192.0,569.0,"rgb(214, 211, 201)",Fiction
9781598161991,1598161997,Tramps Like Us,,Yayoi Ogawa,Comics & Graphic Novels,http://books.google.com/books/content?id=-aqNAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Sumire is demoted from her job on the same day that she discovers her boyfriend cheated on her, but things look up when she meets Momo, an engaging homeless guy who makes her life even more complicated.",2007.0,4.38,179.0,488.0,"rgb(222, 194, 216)",Fiction
9781598163209,1598163205,Shout Out Loud! Volume 5: (Yaoi),,Satosumi Takaguchi,Comics & Graphic Novels,http://books.google.com/books/content?id=6oYxPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When Tenryu and Shino finally make a decision on their relationship, Nakaya, unsure if he can accept the new romance, confronts Tenryu.",2007.0,3.95,192.0,82.0,"rgb(235, 233, 210)",Fiction
9781598163322,1598163329,"BLOOD SUCKER Volume 1: Legend of ""Zipangu""",,Saki Okuse;Aki Shimizu,Comics & Graphic Novels,http://books.google.com/books/content?id=wIj-IOPBryYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"With the help of his right hand man Kuraha, Migiri has been brought back to life and granted a sacrifice in the form of the beautiful young Kikuri. The only thing standing in the way of Migiri's restoration is Yusuke Himukai, who is sworn to protect Kikuri!",2006.0,3.2,200.0,49.0,"rgb(52, 49, 49)",Fiction
9781598165760,1598165763,Seikai: Crest of the Stars Volume 2: A Modest War,,Morioka Hiroyuki,Comics & Graphic Novels,http://books.google.com/books/content?id=zIhbAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Jinto and Lafiel escape from Baron Febdash's orbital palace only to fall into the clutches of the Human Unification Army. Thrust into the middle of an ugly battle for intergalactic supremacy, the lander noble and the Imperial princess must learn to work together if they want to survive. Young adult.",2007.0,4.1,222.0,129.0,"rgb(15, 18, 30)",Fiction
9781598165777,1598165771,Seikai: Crest of the Stars Volume 3: Return to a Strange World,,Morioka Hiroyuki,Comics & Graphic Novels,http://books.google.com/books/content?id=xBVmAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Barely escaping the Human Unification Army, Lafiel and Jinto crash-land on Planet Clasbul, which is already under enemy occupation. With no means to rejoin the fleet, they must find a way to survive until rescued. However, the Abh princess is nothing more that a clueless girl, and Jinto must use his experience to protect her.",2007.0,4.21,203.0,125.0,"rgb(21, 14, 11)",Fiction
9781598166743,1598166743,Trinity Blood,,Sunao Yoshida;Beni Axia Conrad;Christine Boylan,Comics & Graphic Novels,,"In a post-apocalyptic world of constant war between humans and vampires, many desire a peaceful co-existence between the two species, but standing between them is a group of vampire extremists who manipulate the two sides and pit them against each other.",2006.0,4.11,177.0,4926.0,"rgb(240,240,240)",Fiction
9781598169461,1598169467,"Twelve Kingdoms, The - Hardcover Edition Volume 1: Sea of Shadow",,Fuyumi Ono;Akihiro Yamada;Alexander O. Smith,Comics & Graphic Novels,http://books.google.com/books/content?id=8rr6yAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"After normal high-schooler Yoko is whisked away to another world by Keiki, a holy man who claims she is the heir to the kingdom of Kei, she is left only with a magical sword, a gem, and questions about her destiny as she fights for her throne.",2007.0,4.21,464.0,2430.0,"rgb(70, 146, 125)",Fiction
